taxonomic_group	taxon_primer_hits	taxon_primer_misses	taxon_total_observed	total_filtered_seqs	fraction_total_filtered_sequences_mismatched	fraction_taxon_mismatched
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Caldilineales	4.0000	0	4.0	25139	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:Ardenticatenales	7.0000	0	7.0	25139	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:ADurb.Bin180		0	0	25139	0	0
d:Bacteria,p:Chloroflexi,c:Anaerolineae,o:1-20	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Chloroflexi,c:AD3,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Chlamydiae,c:LD1-PA32,o:uncultured_organism		0	0	25139	0	0
d:Bacteria,p:Chlamydiae,c:LD1-PA32,o:uncultured_bacterium	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Chlamydiae,c:LD1-PA32,o:metagenome		0	0	25139	0	0
d:Bacteria,p:Calditrichaeota,c:Calditrichia,o:Calditrichales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Caldiserica,c:Caldisericia,o:Caldisericales		0	0	25139	0	0
d:Bacteria,p:BRC1,c:uncultured_soil_bacterium_PBS-II-4,o:uncultured_soil_bacterium_PBS-II-4		0	0	25139	0	0
d:Bacteria,p:BRC1,c:uncultured_soil_bacterium_PBS-II-34,o:uncultured_soil_bacterium_PBS-II-34		0	0	25139	0	0
d:Bacteria,p:BRC1,c:uncultured_organism,o:uncultured_organism		0	0	25139	0	0
d:Bacteria,p:BRC1,c:uncultured_candidate_division_BRC1_bacterium,o:uncultured_candidate_division_BRC1_bacterium		0	0	25139	0	0
d:Bacteria,p:BRC1,c:uncultured_bacterium,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:BRC1,c:metagenome,o:metagenome		0	0	25139	0	0
d:Bacteria,p:BHI80-139,c:uncultured_bacterium,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Rhodothermia,o:Balneolales	17.0000	0	17.0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:SJA-28		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:OPB56		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Kryptoniales		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Ignavibacteria,o:Ignavibacteriales		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Chlorobia,o:Chlorobiales		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Sphingobacteriales	17.0000	0	17.0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:SM1A07		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:ML602M-17		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Cytophagales	38.0000	0	38.0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Chitinophagales	21.0000	0	21.0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidetes_VC2.1_Bac22		0	0	25139	0	0
d:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales	5.0000	0	5.0	25139	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_candidate_division_JS1_bacterium		0	0	25139	0	0
d:Bacteria,p:Atribacteria,c:JS1,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:uncultured_bacterium	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:uncultured_Armatimonadetes_bacterium		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:metagenome		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:uncultured,o:candidate_division_OP10_clone_OPB50		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:Fimbriimonadia,o:Fimbriimonadales		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:DG-56,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:Chthonomonadetes,o:Chthonomonadales		0	0	25139	0	0
d:Bacteria,p:Armatimonadetes,c:Armatimonadia,o:Armatimonadales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Aquificae,c:Aquificae,o:Hydrogenothermales		0	0	25139	0	0
d:Bacteria,p:AncK6,c:uncultured_bacterium,o:uncultured_bacterium	5.0000	0	5.0	25139	0	0
d:Bacteria,p:AncK6,c:hydrothermal_vent_metagenome,o:hydrothermal_vent_metagenome	13.0000	0	13.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:WCHB1-81,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:Solirubrobacterales		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Thermoleophilia,o:Gaiellales	6.0000	0	6.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Rubrobacteria,o:Rubrobacterales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:RBG-16-55-12,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:RBG-16-55-12,o:uncultured_actinobacterium		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Nitriliruptoria,o:Nitriliruptorales		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Nitriliruptoria,o:Euzebyales		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_Kineosporiaceae_bacterium		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:MB-A2-108,o:metagenome		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:OPB41		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptosporangiales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Streptomycetales	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:PeM15		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micromonosporales	221.0000	0	221.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Micrococcales	63.0000	0	63.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Kineosporiales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Glycomycetales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Frankiales	3.0000	0	3.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Catenulisporales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Bifidobacteriales		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Actinobacteria,o:Actinomycetales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:uncultured	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:IMCC26256		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Actinomarinales	17.0000	0	17.0	25139	0	0
d:Bacteria,p:Actinobacteria,c:Acidimicrobiia,o:Acidimicrobiales		0	0	25139	0	0
d:Bacteria,p:Actinobacteria,c:0319-7L14,o:uncultured_Actinomycetales_bacterium	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Thermoanaerobaculia,o:Thermoanaerobaculales	5.0000	0	5.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_hydrocarbon_seep_bacterium_BPC066		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_bacterium	7.0000	0	7.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_9,o:uncultured_Acidobacterium_sp.		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:Unknown_Order	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_soil_bacterium	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_organism		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_marine_microorganism	3.0000	0	3.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_marine_bacterium	5.0000	0	5.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Holophaga_sp.	4.0000	0	4.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_deep-sea_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_beta_proteobacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM4-9-H7		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-47-B8		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-25-B4		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-205-D9		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-187-G1	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_KM3-173-A5		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_gp6		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_AD248-D7-1A		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium_AD106-G4		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_bacterium	113.0000	0	113.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_actinobacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacterium_sp.		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteriales_bacterium	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteriaceae_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidobacteria_bacterium	12.0000	0	12.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:uncultured_Acidimicrobiales_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_6,o:metagenome	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_deep-sea_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_bacterium	6.0000	0	6.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:uncultured_Acidobacteria_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_5,o:metagenome		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_sediment_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_marine_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium_AD257-B4		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_bacterium	13.0000	0	13.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_26,o:uncultured_Acidobacteria_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_25,o:uncultured_Acidobacteria_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_sediment_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_Holophaga_sp.	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_22,o:uncultured_bacterium	3.0000	0	3.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_organism		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_deep-sea_bacterium	4.0000	0	4.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_bacterium	24.0000	0	24.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_alpha_proteobacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_Acidobacterium_sp.		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_21,o:uncultured_Acidobacteria_bacterium	3.0000	0	3.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_20,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_bacterium	6.0000	0	6.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_17,o:uncultured_Acidobacteria_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_Holophaga_sp.		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_bacterium	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_15,o:uncultured_Acidobacteria_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_bacterium_KM3-18-F8		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_bacterium	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Subgroup_11,o:uncultured_Acidobacteria_bacterium	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Subgroup_7	2.0000	0	2.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Holophagales		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Holophagae,o:Acanthopleuribacterales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:d142,o:uncultured_Acidobacteria_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Pyrinomonadales		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Elev-16S-573		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:DS-100		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Chloracidobacteriales		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:Blastocatellales		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Blastocatellia_(Subgroup_4),o:11-24		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:AT-s3-28,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Aminicenantia,o:Aminicenantales	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_2	1.0000	0	1.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Subgroup_13	5.0000	0	5.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Solibacterales	16.0000	0	16.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:Acidobacteriia,o:Acidobacteriales	7.0000	0	7.0	25139	0	0
d:Bacteria,p:Acidobacteria,c:11B-2,o:uncultured_bacterium		0	0	25139	0	0
d:Bacteria,p:Acetothermia,c:Acetothermiia,o:uncultured_bacterium		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:uncultured,o:uncultured_archaeon		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:SCGC_AB-179-E04,o:uncultured_archaeon		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:uncultured		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrosotaleales		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrososphaerales		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Nitrososphaeria,o:Nitrosopumilales		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_KM3-153-F8		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_AD1000-325-A12		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote_AD1000-23-H12		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_crenarchaeote		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_marine_archaeon		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_euryarchaeote		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_eukaryote		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_crenarchaeote		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:uncultured_archaeon		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Marine_Benthic_Group_A,o:marine_metagenome		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Group_1.1c,o:uncultured_marine_group_I_thaumarchaeote		0	0	25139	0	0
d:Archaea,p:Thaumarchaeota,c:Group_1.1c,o:uncultured_archaeon		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:unidentified_archaeon		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_euryarchaeote		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_crenarchaeote		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon_CLEAR-24		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon_CLEAR-15		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:uncultured_archaeon		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Parcubacteria_group_bacterium_GW2011_GWA2_37_10		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Nanoarchaeota_archaeon_SCGC_AAA011-G17		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Nanoarchaeota_archaeon_SCGC_AAA011-D5		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:metagenome		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:marine_metagenome		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Yanofskybacteria_bacterium_RIFCSPHIGHO2_01_FULL_41_26		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Staskawiczbacteria_bacterium_RIFOXYA2_FULL_32_7		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Staskawiczbacteria_bacterium_RIFCSPHIGHO2_01_FULL_34_27		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Pacearchaeota_archaeon_CG1_02_32_21		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Pacearchaeota_archaeon_CG1_02_31_27		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Levybacteria_bacterium_RIFOXYB1_FULL_40_17		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Diapherotrites_archaeon_ADurb.Bin253		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:Candidatus_Amesbacteria_bacterium_GW2011_GWC1_47_15		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR18		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR17		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR15		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Woesearchaeia,o:archaeon_GW2011_AR13		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Nanohaloarchaeia,o:Deep_Sea_Euryarchaeotic_Group(DSEG)		0	0	25139	0	0
d:Archaea,p:Nanoarchaeaeota,c:Nanohaloarchaeia,o:Aenigmarchaeales		0	0	25139	0	0
d:Archaea,p:Korarchaeota,c:Korarchaeia,o:Korarchaeales		0	0	25139	0	0
d:Archaea,p:Hydrothermarchaeota,c:uncultured_archaeon,o:uncultured_archaeon		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:uncultured		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Thermoplasmatales		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Group_III		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Group_II		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Thermoplasmata,o:Marine_Benthic_Group_D_and_DHVEG-1		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Thermococci,o:Methanofastidiosales		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanosarcinales		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Methanomicrobia,o:Methanomicrobiales		0	0	25139	0	0
d:Archaea,p:Euryarchaeota,c:Halobacteria,o:Halobacteriales		0	0	25139	0	0
d:Archaea,p:Diapherotrites,c:Iainarchaeia,o:Iainarchaeales		0	0	25139	0	0
d:Archaea,p:Crenarchaeota,c:Crenarchaeota_Incertae_Sedis,o:Aigarchaeales		0	0	25139	0	0
d:Archaea,p:Altiarchaeota,c:Altiarchaeia,o:uncultured_archaeon		0	0	25139	0	0
